d12d5b9c1e31763bced0640785e0727d	草莓聖代		_meal/d12d5b9c1e31763bced0640785e0727d.160.jpg	80	1						0	2
37465e28b310b239a4728090a3eb40e5	黑松沙士		_meal/37465e28b310b239a4728090a3eb40e5.160.jpg	60	1						0	2
3b71c76f808810e34b8c02cfbb0fd6e3	炸豆腐		_meal/3b71c76f808810e34b8c02cfbb0fd6e3.160.jpg	30	1						0	1
