7bdf22a82be7216f91c3751520875a07	草莓鬆餅		_meal/7bdf22a82be7216f91c3751520875a07.160.jpg	100	2						0	0
3e87310d6ba571c5afb0999b222a74ae	花生巧克力聖代		_meal/3e87310d6ba571c5afb0999b222a74ae.160.jpg	80	2						0	0
