c1beb0e37efd3fb23ad440f324207146	卡布奇諾		_meal/c1beb0e37efd3fb23ad440f324207146.160.jpg	70	2						0	0
4e9b291f4d9842cf05347cd3684f5003	田園香腸披薩		_meal/4e9b291f4d9842cf05347cd3684f5003.160.jpg	80	2						0	1
