b0d3dd92bd50126c672e8aa09296c39f	排餐	jpg					
d9b5ec8d83166fb62c00a22edc7a17e4	披薩	jpg					
4f9f1b8201f61b31eec61762fb3081c8	鬆餅	JPG					
365e522366b786d426a06ca46612534e	咖啡	jpg					
a2345aaafb1d181de354f5def6506033	茶	jpg					
1f344b999fa95ae06e667cc1ee7fed55	汽水	jpg					
4b6acdd69ea51af3d61819f7fc099b5b	小點心	jpg					
0c60f150839ac565c8579d4cddedad7c	聖代	jpg					
