5ec491eb0536df4b600e11f004980192	可樂餅		_meal/5ec491eb0536df4b600e11f004980192.160.jpg	30	1						0	1
420d9c3d609969d4ee20ef742a2e58bc	霜淇淋聖代		_meal/420d9c3d609969d4ee20ef742a2e58bc.160.jpg	60	1						0	1
94b2846c3a414a5f8a0b497ab274d3e9	嫩肩牛排		_meal/94b2846c3a414a5f8a0b497ab274d3e9.160.jpg	400	1						0	1
