4e9b291f4d9842cf05347cd3684f5003	田園香腸披薩		_meal/4e9b291f4d9842cf05347cd3684f5003.160.jpg	80	1						0	0
df9be95fc2268562a98db94e75c986f8	日式綠茶		_meal/df9be95fc2268562a98db94e75c986f8.160.jpg	50	1	f63faa3c5c26ccee1404de473153ffdd||f6a6ffe1fbd179bca67d5a1f60085c1b	溫的||無糖				0	0
5fe4af9e614782c1bec91b085957c47a	雞米花		_meal/5fe4af9e614782c1bec91b085957c47a.160.jpg	30	2	db0cd020182a24bec35a232fab95cbf1	糖醋醬				0	0
