07dfa8206d40943b38049bc8b9e9fd2a	水果鬆餅		_meal/07dfa8206d40943b38049bc8b9e9fd2a.160.jpg	100	2						0	0
420d9c3d609969d4ee20ef742a2e58bc	霜淇淋聖代		_meal/420d9c3d609969d4ee20ef742a2e58bc.160.jpg	60	2						0	0
