df9be95fc2268562a98db94e75c986f8	日式綠茶		_meal/df9be95fc2268562a98db94e75c986f8.160.jpg	50	1	a1b54020d1b2f48977d46091cac952aa||f6a6ffe1fbd179bca67d5a1f60085c1b	去冰||無糖				0	0
51051ce47877b7e71846600847ab3a2b	藍莓鬆餅		_meal/51051ce47877b7e71846600847ab3a2b.160.jpg	80	2						0	0
3c7d88653d604b60a700e6b8125502a4	可口可樂		_meal/3c7d88653d604b60a700e6b8125502a4.160.jpg	60	1	ea7646751f8ca7b3c06d70d8bef340bb	少冰				0	0
