c407346494f1d4e7ce0c6834020ee9d2	番茄醬						
db0cd020182a24bec35a232fab95cbf1	糖醋醬						
8342eedfac6ef5cce26be555ca8c0f94	蜂蜜芥末醬						
cc3bd819be5597d6d3a90b83fe1ea05e	泰式酸辣醬						
